deal_id,deal_status,fk_tariff_id,fk_client_id,fk_employee_id
14753,Заключена,3,11218,370
14754,Отменена,3,9039,592
14755,Отменена,2,2342,688
14756,Заключена,4,2778,760
14757,Ожидание,2,729,355
14758,Отменена,2,7013,256
14759,Заключена,3,8736,785
14760,Ожидание,5,4213,300
14761,Отменена,2,5653,509
14762,Отменена,4,13056,431
14763,Заключена,1,13553,420
14764,Ожидание,2,12076,633
14765,Ожидание,2,12413,566
14766,Отменена,4,5910,105
14767,Ожидание,4,6752,568
14768,Отменена,1,2040,982
14769,Отменена,2,14572,561
14770,Отменена,1,10491,705
14771,Отменена,4,6351,341
14772,Отменена,4,14817,309
14773,Отменена,1,9735,803
14774,Заключена,4,7691,453
14775,Заключена,4,10350,483
14776,Ожидание,4,10989,904
14777,Заключена,1,12635,711
14778,Ожидание,2,5731,630
14779,Заключена,4,9974,249
14780,Ожидание,5,7229,62
14781,Ожидание,3,10974,121
14782,Заключена,5,761,843
14783,Заключена,3,14860,253
14784,Отменена,4,10918,612
14785,Ожидание,4,14505,934
14786,Отменена,3,6105,441
14787,Заключена,4,2407,603
14788,Заключена,5,330,790
14789,Заключена,3,11436,109
14790,Ожидание,2,5499,940
14791,Отменена,4,2013,274
14792,Ожидание,2,14311,344
14793,Отменена,3,654,6
14794,Заключена,3,11894,581
14795,Ожидание,5,7626,311
14796,Заключена,3,9533,204
14797,Ожидание,3,6990,321
14798,Отменена,3,3237,512
14799,Заключена,1,4925,754
14800,Заключена,3,5862,224
14801,Заключена,3,14144,419
14802,Заключена,3,13040,950
14803,Отменена,2,789,646
14804,Заключена,2,8324,816
14805,Ожидание,1,12599,916
14806,Ожидание,2,9308,470
14807,Ожидание,4,1194,500
14808,Отменена,1,10308,716
14809,Отменена,2,14960,183
14810,Отменена,2,12397,834
14811,Отменена,4,7504,686
14812,Ожидание,1,11120,485
14813,Отменена,1,5353,863
14814,Ожидание,2,10793,205
14815,Заключена,5,11709,423
14816,Ожидание,3,13347,526
14817,Отменена,4,14605,640
14818,Отменена,3,12555,323
14819,Отменена,3,1195,247
14820,Ожидание,5,13968,437
14821,Ожидание,3,14398,837
14822,Отменена,2,652,999
14823,Заключена,3,1045,278
14824,Ожидание,5,11258,772
14825,Отменена,5,6036,863
14826,Ожидание,2,12878,598
14827,Отменена,4,5556,41
14828,Заключена,2,8450,166
14829,Отменена,5,8642,658
14830,Заключена,1,6935,426
14831,Ожидание,1,1859,14
14832,Отменена,1,10570,148
14833,Заключена,1,13880,436
14834,Отменена,4,13230,378
14835,Заключена,1,9489,127
14836,Ожидание,1,13554,29
14837,Ожидание,4,11472,87
14838,Ожидание,1,14703,476
14839,Отменена,1,13760,788
14840,Отменена,5,4720,171
14841,Ожидание,1,212,722
14842,Отменена,5,1036,348
14843,Заключена,4,1825,755
14844,Ожидание,5,2090,731
14845,Ожидание,4,13842,835
14846,Заключена,2,5068,652
14847,Отменена,2,11181,754
14848,Заключена,5,5921,386
14849,Заключена,2,5237,54
14850,Ожидание,3,3345,461
14851,Отменена,5,2145,607
14852,Ожидание,2,13981,252
14853,Отменена,4,3676,674
14854,Заключена,4,5330,983
14855,Ожидание,2,6197,287
14856,Ожидание,5,10204,125
14857,Заключена,1,14059,876
14858,Ожидание,5,1662,678
14859,Заключена,4,389,754
14860,Отменена,5,8035,293
14861,Ожидание,2,10233,592
14862,Ожидание,2,7888,775
14863,Отменена,2,12618,85
14864,Отменена,3,403,812
14865,Отменена,4,11764,829
14866,Отменена,4,7428,562
14867,Ожидание,2,6729,83
14868,Отменена,4,8542,316
14869,Отменена,5,6765,118
14870,Заключена,4,12975,798
14871,Заключена,1,9927,335
14872,Ожидание,2,10687,256
14873,Отменена,2,287,263
14874,Ожидание,5,5654,343
14875,Ожидание,3,715,223
14876,Заключена,2,99,192
14877,Отменена,3,10734,484
14878,Заключена,4,5398,339
14879,Ожидание,2,2599,95
14880,Отменена,3,2640,187
14881,Ожидание,5,8684,470
14882,Заключена,2,4969,3
14883,Заключена,2,8191,268
14884,Заключена,1,7105,488
14885,Заключена,3,8087,589
14886,Ожидание,1,6579,681
14887,Ожидание,1,10804,873
14888,Заключена,4,4251,136
14889,Отменена,1,7491,515
14890,Ожидание,1,7761,430
14891,Отменена,3,6200,583
14892,Заключена,5,11718,588
14893,Заключена,1,8321,980
14894,Отменена,5,8450,386
14895,Отменена,1,9054,718
14896,Отменена,4,8639,391
14897,Заключена,1,2154,207
14898,Заключена,3,7011,232
14899,Ожидание,4,3158,967
14900,Ожидание,3,12117,488
14901,Ожидание,3,11315,20
14902,Заключена,5,277,362
14903,Заключена,5,8220,432
14904,Ожидание,4,13269,803
14905,Ожидание,1,12319,859
14906,Заключена,1,4294,577
14907,Отменена,3,3750,428
14908,Ожидание,5,13072,825
14909,Заключена,5,55,367
14910,Отменена,5,11487,214
14911,Заключена,3,12863,946
14912,Заключена,3,212,274
14913,Отменена,4,3530,643
14914,Отменена,2,13632,729
14915,Заключена,4,9316,612
14916,Заключена,3,4467,533
14917,Заключена,3,7432,419
14918,Заключена,5,14508,950
14919,Заключена,3,1158,678
14920,Заключена,5,6851,925
14921,Отменена,4,9625,21
14922,Заключена,3,6014,613
14923,Заключена,2,11206,861
14924,Отменена,1,1996,95
14925,Заключена,2,7293,409
14926,Отменена,5,4337,74
14927,Заключена,3,7638,617
14928,Отменена,2,10156,670
14929,Заключена,1,8764,361
14930,Ожидание,2,3762,422
14931,Заключена,4,13088,508
14932,Отменена,4,12604,118
14933,Ожидание,2,11005,879
14934,Ожидание,5,9473,897
14935,Ожидание,1,1958,689
14936,Заключена,3,14418,663
14937,Ожидание,2,4007,813
14938,Ожидание,2,1374,319
14939,Заключена,1,8062,476
14940,Отменена,4,13093,748
14941,Ожидание,2,13178,356
14942,Заключена,2,11308,880
14943,Ожидание,2,3140,887
14944,Ожидание,4,12168,690
14945,Заключена,2,8894,406
14946,Отменена,2,5009,988
14947,Отменена,5,14719,569
14948,Заключена,5,6949,182
14949,Отменена,1,145,313
14950,Ожидание,1,1944,826
14951,Ожидание,2,9783,563
14952,Отменена,1,11346,376
14953,Ожидание,3,7501,708
14954,Заключена,5,8182,920
14955,Отменена,1,2749,599
14956,Ожидание,3,5604,743
14957,Отменена,4,12522,669
14958,Отменена,3,13051,449
14959,Отменена,5,2893,13
14960,Ожидание,5,13965,660
14961,Заключена,1,11839,208
14962,Заключена,2,14664,822
14963,Отменена,3,2481,949
14964,Заключена,2,3945,563
14965,Ожидание,2,13255,548
14966,Отменена,5,769,942
14967,Ожидание,5,8134,781
14968,Ожидание,3,1724,37
14969,Ожидание,3,14106,970
14970,Заключена,2,9929,570
14971,Заключена,4,898,632
14972,Отменена,3,3647,406
14973,Заключена,1,9820,485
14974,Ожидание,3,3961,848
14975,Ожидание,2,283,204
14976,Отменена,4,6348,269
14977,Заключена,4,3754,851
14978,Ожидание,4,10434,166
14979,Ожидание,4,1406,855
14980,Отменена,3,1965,587
14981,Заключена,3,13316,34
14982,Ожидание,4,12402,569
14983,Отменена,2,7670,275
14984,Ожидание,2,7223,134
14985,Ожидание,5,11109,218
14986,Заключена,5,11913,14
14987,Заключена,5,14004,40
14988,Отменена,3,14101,329
14989,Заключена,2,776,937
14990,Ожидание,1,1547,588
14991,Заключена,1,1087,269
14992,Заключена,1,11101,52
14993,Заключена,2,10257,5
14994,Отменена,3,10307,165
14995,Ожидание,1,9911,991
14996,Отменена,3,14249,835
14997,Заключена,4,2381,950
14998,Отменена,2,9714,18
14999,Отменена,4,5208,653
15000,Отменена,5,12812,349
15001,Ожидание,1,10111,786
15002,Отменена,2,827,415
15003,Заключена,4,2453,314
15004,Заключена,3,8305,135
15005,Заключена,5,10839,30
15006,Отменена,4,12887,204
15007,Отменена,1,2237,834
15008,Заключена,5,12535,64
15009,Отменена,4,10035,777
15010,Заключена,5,11832,430
15011,Отменена,5,12786,865
15012,Заключена,2,6729,993
15013,Заключена,2,857,101
15014,Ожидание,1,9333,755
15015,Заключена,1,14843,613
15016,Заключена,2,5895,106
15017,Заключена,1,11404,485
15018,Заключена,4,2519,732
15019,Ожидание,2,2650,210
15020,Заключена,2,12510,171
15021,Ожидание,4,4750,647
15022,Ожидание,1,8927,632
15023,Ожидание,2,2438,141
15024,Ожидание,5,14372,850
15025,Заключена,5,7600,882
15026,Отменена,4,14546,347
15027,Отменена,4,4304,428
15028,Заключена,5,10412,470
15029,Ожидание,3,7316,126
15030,Ожидание,1,1045,213
15031,Ожидание,5,3489,613
15032,Отменена,3,9204,578
15033,Ожидание,3,348,242
15034,Ожидание,3,4384,960
15035,Заключена,3,6771,681
15036,Заключена,3,11458,343
15037,Ожидание,4,12151,440
15038,Отменена,2,6511,103
15039,Ожидание,1,3100,117
15040,Заключена,3,3819,722
15041,Ожидание,4,9420,162
15042,Отменена,5,13357,558
15043,Заключена,2,9797,343
15044,Заключена,3,6521,412
15045,Ожидание,3,12785,838
15046,Заключена,1,14153,734
15047,Отменена,3,7413,827
15048,Отменена,5,5402,507
15049,Отменена,4,5995,78
15050,Отменена,5,3344,816
15051,Ожидание,4,6452,193
15052,Ожидание,4,10025,566
15053,Ожидание,4,6324,372
15054,Отменена,1,427,561
15055,Ожидание,5,5587,968
15056,Ожидание,3,12229,46
15057,Ожидание,1,8211,328
15058,Ожидание,4,753,289
15059,Отменена,4,9386,363
15060,Заключена,4,10928,457
15061,Ожидание,1,3264,516
15062,Отменена,1,8038,396
15063,Отменена,2,99,17
15064,Ожидание,4,14108,683
15065,Отменена,2,1783,851
15066,Отменена,1,14691,333
15067,Заключена,4,5503,482
15068,Заключена,4,11861,750
15069,Заключена,5,8585,614
15070,Заключена,3,6965,931
15071,Заключена,2,3051,277
15072,Отменена,3,9048,909
15073,Отменена,1,10333,859
15074,Отменена,4,11323,456
15075,Отменена,4,9669,54
15076,Заключена,5,11112,841
15077,Заключена,3,2437,858
15078,Отменена,3,5367,622
15079,Ожидание,5,2042,224
15080,Ожидание,4,13702,398
15081,Заключена,2,7047,471
15082,Ожидание,4,2257,802
15083,Заключена,2,9875,250
15084,Ожидание,4,13524,589
15085,Заключена,3,14179,709
15086,Ожидание,4,11937,103
15087,Заключена,3,4719,675
15088,Заключена,5,1904,306
15089,Отменена,2,2762,187
15090,Заключена,2,3710,121
15091,Заключена,3,13339,122
15092,Отменена,3,3440,969
15093,Заключена,4,3037,854
15094,Ожидание,3,8216,530
15095,Заключена,4,3466,910
15096,Ожидание,3,5326,161
15097,Заключена,3,8210,934
15098,Отменена,3,14117,284
15099,Ожидание,2,5730,736
15100,Отменена,3,9314,888
15101,Отменена,1,5954,721
15102,Ожидание,4,5591,460
15103,Ожидание,3,8387,224
15104,Заключена,5,14976,524
15105,Ожидание,2,247,995
15106,Отменена,5,11034,687
15107,Заключена,4,1359,751
15108,Заключена,1,12145,648
15109,Отменена,5,7952,752
15110,Отменена,5,1482,735
15111,Заключена,1,14571,84
15112,Ожидание,1,876,942
15113,Отменена,3,10103,467
15114,Заключена,5,11070,626
15115,Отменена,3,9716,240
15116,Отменена,1,2551,230
15117,Отменена,3,11346,810
15118,Ожидание,4,11251,924
15119,Заключена,4,12666,754
15120,Заключена,4,5180,27
15121,Ожидание,4,8634,867
15122,Отменена,1,6413,899
15123,Ожидание,1,4389,155
15124,Заключена,5,11618,918
15125,Заключена,1,2302,442
15126,Отменена,2,9902,916
15127,Заключена,1,3833,437
15128,Ожидание,1,3258,799
15129,Заключена,3,8059,385
15130,Заключена,3,8003,395
15131,Ожидание,5,13396,478
15132,Ожидание,1,10924,242
15133,Отменена,3,5467,947
15134,Ожидание,5,9193,134
15135,Отменена,2,6502,604
15136,Ожидание,5,9972,850
15137,Ожидание,2,14849,786
15138,Отменена,1,1111,180
15139,Ожидание,2,1678,640
15140,Заключена,3,8638,291
15141,Ожидание,3,6684,612
15142,Ожидание,3,6173,111
15143,Ожидание,3,5253,705
15144,Отменена,1,343,165
15145,Ожидание,5,12621,497
15146,Заключена,1,8077,414
15147,Ожидание,3,10120,141
15148,Заключена,2,853,344
15149,Отменена,1,8666,227
15150,Ожидание,2,8184,817
15151,Отменена,1,5958,646
15152,Заключена,5,6919,695
15153,Отменена,4,9275,530
15154,Ожидание,2,13334,7
15155,Заключена,5,1369,860
15156,Заключена,4,7149,156
15157,Ожидание,1,10227,389
15158,Ожидание,4,13088,513
15159,Заключена,5,1630,113
15160,Ожидание,5,12265,25
15161,Ожидание,1,967,615
15162,Отменена,4,10620,777
15163,Ожидание,3,4018,233
15164,Заключена,4,1314,600
15165,Ожидание,4,12275,149
15166,Ожидание,2,1591,28
15167,Отменена,2,14150,509
15168,Заключена,4,6677,43
15169,Ожидание,3,243,463
15170,Отменена,3,11293,192
15171,Заключена,4,8499,129
15172,Ожидание,4,24,823
15173,Отменена,2,9094,926
15174,Отменена,5,1929,202
15175,Заключена,4,6499,628
15176,Заключена,3,4926,303
15177,Ожидание,2,4489,492
15178,Отменена,1,11362,423
15179,Ожидание,1,594,847
15180,Ожидание,3,11623,257
15181,Ожидание,2,10273,980
15182,Заключена,2,721,21
15183,Заключена,2,2748,295
15184,Отменена,5,10867,112
15185,Отменена,5,4551,408
15186,Отменена,1,11704,801
15187,Ожидание,1,7614,41
15188,Отменена,2,13683,181
15189,Ожидание,5,6728,33
15190,Ожидание,3,3930,767
15191,Заключена,2,113,572
15192,Ожидание,2,12485,644
15193,Заключена,4,8821,563
15194,Отменена,5,7766,613
15195,Отменена,1,14131,586
15196,Ожидание,1,3486,186
15197,Заключена,2,3640,520
15198,Ожидание,3,1311,735
15199,Отменена,1,11252,374
15200,Ожидание,5,13209,927
15201,Заключена,2,130,860
15202,Отменена,4,13047,439
15203,Отменена,2,4382,244
15204,Заключена,2,10933,813
15205,Ожидание,5,6248,758
15206,Заключена,4,12913,764
15207,Ожидание,2,9810,78
15208,Заключена,2,2183,614
15209,Ожидание,4,1225,906
15210,Ожидание,1,10570,440
15211,Заключена,3,5781,269
15212,Отменена,5,4299,7
15213,Отменена,5,14515,601
15214,Заключена,1,1162,576
15215,Отменена,4,712,649
15216,Отменена,3,11026,756
15217,Отменена,4,7670,651
15218,Ожидание,3,156,152
15219,Заключена,3,10748,984
15220,Отменена,5,11228,724
15221,Отменена,2,2823,47
15222,Заключена,3,9416,451
15223,Отменена,1,13034,87
15224,Отменена,1,11150,911
15225,Ожидание,3,8507,690
15226,Заключена,2,11635,567
15227,Заключена,3,8799,873
15228,Ожидание,4,541,269
15229,Заключена,4,3232,78
15230,Заключена,4,13918,218
15231,Отменена,1,9433,392
15232,Отменена,3,11602,253
15233,Заключена,5,252,561
15234,Ожидание,1,6164,995
15235,Ожидание,5,3862,972
15236,Ожидание,3,6703,779
15237,Ожидание,5,13685,387
15238,Заключена,4,9731,872
15239,Ожидание,1,594,738
15240,Отменена,3,2896,874
15241,Ожидание,5,3687,422
15242,Ожидание,1,3762,387
15243,Отменена,4,10090,675
15244,Отменена,2,120,609
15245,Ожидание,4,4184,567
15246,Отменена,3,12632,357
15247,Отменена,2,12608,963
15248,Отменена,1,1289,925
15249,Заключена,2,13371,934
15250,Отменена,3,3324,274
15251,Заключена,4,1901,129
15252,Заключена,2,2567,633
15253,Ожидание,2,9649,829
15254,Ожидание,2,11321,721
15255,Ожидание,1,11597,974
15256,Отменена,4,12334,305
15257,Ожидание,3,384,509
15258,Отменена,1,9875,92
15259,Ожидание,3,6400,783
15260,Ожидание,5,14640,223
15261,Отменена,4,261,388
15262,Ожидание,2,4782,363
15263,Заключена,2,3617,94
15264,Отменена,2,11050,846
15265,Отменена,1,1213,437
15266,Ожидание,3,12122,601
15267,Заключена,1,12714,82
15268,Отменена,3,7444,368
15269,Заключена,3,1541,495
15270,Заключена,3,4124,782
15271,Заключена,1,11553,988
15272,Заключена,3,13244,859
15273,Ожидание,4,11424,408
15274,Ожидание,4,14591,777
15275,Заключена,3,3734,684
15276,Отменена,3,2647,925
15277,Отменена,1,13828,475
15278,Ожидание,3,10760,450
15279,Ожидание,4,14708,309
15280,Ожидание,3,6646,607
15281,Ожидание,5,7934,407
15282,Отменена,2,12854,747
15283,Отменена,3,3464,863
15284,Ожидание,4,7938,375
15285,Ожидание,4,12424,138
15286,Отменена,3,7924,676
15287,Заключена,3,12816,82
15288,Отменена,5,5357,142
15289,Отменена,2,421,596
15290,Ожидание,4,11555,422
15291,Заключена,1,1519,414
15292,Заключена,3,10904,166
15293,Ожидание,5,2527,609
15294,Отменена,2,12106,885
15295,Отменена,5,2640,618
15296,Отменена,2,10770,174
15297,Ожидание,3,14674,364
15298,Ожидание,1,13508,708
15299,Ожидание,2,14090,6
15300,Заключена,3,11169,266
15301,Отменена,3,8555,257
15302,Заключена,2,5452,342
15303,Ожидание,4,5375,594
15304,Отменена,1,13580,701
15305,Заключена,4,5377,256
15306,Отменена,1,12254,74
15307,Ожидание,2,8888,632
15308,Заключена,5,1261,76
15309,Ожидание,3,11275,323
15310,Заключена,1,13402,853
15311,Заключена,5,7606,922
15312,Заключена,5,13224,643
15313,Заключена,2,13971,551
15314,Заключена,1,2752,675
15315,Заключена,3,9696,35
15316,Ожидание,4,6354,745
15317,Отменена,3,5901,104
15318,Ожидание,2,11645,219
15319,Заключена,3,3050,376
15320,Отменена,1,13866,62
15321,Отменена,2,12040,26
15322,Отменена,1,13220,474
15323,Ожидание,4,5742,465
15324,Заключена,5,2252,380
15325,Ожидание,3,4544,366
15326,Ожидание,2,11369,481
15327,Отменена,5,8667,778
15328,Заключена,2,5474,908
15329,Заключена,4,10502,97
15330,Заключена,3,13359,659
15331,Заключена,1,2095,960
15332,Заключена,2,2913,157
15333,Заключена,5,6570,221
15334,Отменена,3,3520,262
15335,Ожидание,3,27,16
15336,Заключена,2,6880,888
15337,Ожидание,1,7408,17
15338,Заключена,2,14934,80
15339,Заключена,1,4381,518
15340,Отменена,3,3106,874
15341,Отменена,3,6993,408
15342,Заключена,2,14712,579
15343,Отменена,5,11086,712
15344,Ожидание,3,141,510
15345,Заключена,4,8528,73
15346,Ожидание,4,14226,255
15347,Ожидание,3,7021,14
15348,Отменена,2,2942,160
15349,Заключена,4,10883,808
15350,Ожидание,3,6132,145
15351,Ожидание,4,474,737
15352,Заключена,4,3209,490
15353,Ожидание,2,7985,185
15354,Отменена,2,1937,3
15355,Заключена,4,8529,254
15356,Заключена,3,6465,199
15357,Ожидание,3,14172,374
15358,Заключена,3,1105,120
15359,Заключена,3,3398,119
15360,Заключена,3,11624,290
15361,Заключена,1,2914,297
15362,Заключена,2,10284,232
15363,Отменена,1,13800,318
15364,Заключена,1,7456,763
15365,Заключена,2,9525,251
15366,Ожидание,2,4815,139
15367,Заключена,3,2682,783
15368,Заключена,4,1081,605
15369,Отменена,5,10458,924
15370,Ожидание,5,8703,407
15371,Заключена,2,3803,253
15372,Отменена,1,4916,453
15373,Заключена,1,1664,322
15374,Ожидание,4,11759,89
15375,Заключена,3,6741,281
15376,Заключена,1,3632,383
15377,Заключена,2,12362,765
15378,Заключена,4,595,952
15379,Отменена,2,5232,906
15380,Заключена,4,4704,481
15381,Ожидание,2,12924,88
15382,Ожидание,1,13909,403
15383,Ожидание,1,4135,392
15384,Ожидание,3,1546,409
15385,Заключена,2,3779,716
15386,Ожидание,2,6207,93
15387,Заключена,4,3509,456
15388,Ожидание,2,14365,938
15389,Заключена,4,11670,945
15390,Отменена,1,2373,863
15391,Ожидание,2,13750,578
15392,Заключена,2,5179,872
15393,Заключена,2,8240,175
15394,Отменена,3,3176,597
15395,Отменена,4,510,310
15396,Ожидание,4,7548,90
15397,Отменена,4,8431,33
15398,Заключена,2,8812,670
15399,Заключена,1,4263,465
15400,Ожидание,1,9210,125
15401,Ожидание,3,8720,183
15402,Ожидание,1,5249,450
15403,Ожидание,2,1928,337
15404,Заключена,2,8183,264
15405,Заключена,2,7084,79
15406,Заключена,1,9628,544
15407,Отменена,4,14033,716
15408,Ожидание,4,14756,934
15409,Ожидание,5,11021,531
15410,Отменена,2,5741,800
15411,Ожидание,4,5706,384
15412,Отменена,2,5136,531
15413,Ожидание,3,10523,945
15414,Ожидание,3,12594,260
15415,Заключена,2,47,477
15416,Ожидание,4,2519,88
15417,Заключена,4,12835,471
15418,Заключена,5,13732,35
15419,Ожидание,5,2120,342
15420,Отменена,2,14813,217
15421,Отменена,4,3757,949
15422,Заключена,4,1969,220
15423,Заключена,1,4550,476
15424,Ожидание,5,4364,204
15425,Ожидание,5,5096,768
15426,Заключена,5,9309,827
15427,Заключена,2,14481,125
15428,Отменена,3,9012,795
15429,Отменена,1,9712,545
15430,Заключена,5,6223,643
15431,Ожидание,1,2196,347
15432,Ожидание,4,1351,616
15433,Заключена,5,3524,953
15434,Заключена,2,3069,679
15435,Ожидание,3,14204,936
15436,Заключена,1,8669,394
15437,Заключена,1,3422,587
15438,Заключена,4,1044,524
15439,Ожидание,1,5193,141
15440,Ожидание,4,6298,419
15441,Ожидание,3,3095,509
15442,Отменена,2,14853,162
15443,Отменена,4,5104,355
15444,Заключена,2,14094,755
15445,Отменена,5,12772,102
15446,Заключена,1,14637,437
15447,Заключена,2,11309,467
15448,Заключена,2,13777,736
15449,Отменена,2,2997,207
15450,Заключена,5,2041,475
15451,Заключена,3,13612,985
15452,Заключена,2,1362,585
15453,Отменена,2,10001,336
15454,Ожидание,2,9078,762
15455,Заключена,2,10020,465
15456,Ожидание,5,1924,597
15457,Отменена,1,10158,152
15458,Ожидание,1,3649,543
15459,Заключена,3,11721,772
15460,Заключена,1,2146,146
15461,Ожидание,2,6622,442
15462,Заключена,5,13838,228
15463,Отменена,4,4465,120
15464,Отменена,2,3486,257
15465,Отменена,3,2418,936
15466,Ожидание,3,14061,193
15467,Ожидание,2,12269,510
15468,Заключена,2,12039,26
15469,Отменена,4,6896,112
15470,Ожидание,5,12076,305
15471,Ожидание,3,13150,640
15472,Ожидание,5,7002,600
15473,Заключена,4,12234,569
15474,Отменена,1,5498,484
15475,Ожидание,4,6015,126
15476,Заключена,5,12273,128
15477,Заключена,5,9263,292
15478,Заключена,2,3046,943
15479,Отменена,2,6177,575
15480,Отменена,2,10376,777
15481,Заключена,2,3173,913
15482,Заключена,3,5372,850
15483,Отменена,4,3131,437
15484,Заключена,3,2641,822
15485,Ожидание,1,6173,9
15486,Отменена,5,8521,48
15487,Заключена,3,14945,502
15488,Отменена,4,4921,55
15489,Отменена,1,13984,225
15490,Заключена,1,689,533
15491,Заключена,1,2527,512
15492,Заключена,4,1288,560
15493,Отменена,5,4546,686
15494,Отменена,4,6890,156
15495,Ожидание,1,8701,329
15496,Заключена,2,4302,278
15497,Заключена,4,444,731
15498,Ожидание,1,13126,382
15499,Ожидание,2,4878,476
15500,Ожидание,5,5992,528
15501,Отменена,5,13291,839
15502,Заключена,4,4065,85
15503,Отменена,4,4939,660
15504,Отменена,4,9891,592
15505,Отменена,5,4792,531
15506,Заключена,5,6089,494
15507,Заключена,3,1104,409
15508,Ожидание,4,13465,832
15509,Заключена,5,10011,290
15510,Ожидание,1,10082,581
15511,Ожидание,1,4685,518
15512,Ожидание,4,12953,891
15513,Заключена,2,3723,802
15514,Ожидание,3,5373,169
15515,Отменена,5,8407,504
15516,Заключена,3,6365,881
15517,Заключена,3,3739,514
15518,Заключена,3,9316,760
15519,Заключена,1,10867,219
15520,Отменена,4,3154,575
15521,Заключена,4,13981,760
15522,Ожидание,1,420,74
15523,Заключена,4,5555,362
15524,Отменена,5,2807,943
15525,Ожидание,4,4334,295
15526,Ожидание,1,3596,681
15527,Ожидание,3,9468,862
15528,Отменена,5,3625,461
15529,Отменена,3,12654,430
15530,Ожидание,4,8659,323
15531,Заключена,3,1842,873
15532,Ожидание,2,10206,690
15533,Заключена,3,14358,177
15534,Ожидание,5,8205,690
15535,Отменена,5,14397,826
15536,Ожидание,5,1256,59
15537,Заключена,2,5533,108
15538,Заключена,2,8125,52
15539,Отменена,1,1377,570
15540,Отменена,3,6330,948
15541,Заключена,1,14358,309
15542,Заключена,5,13509,302
15543,Заключена,1,11486,76
15544,Заключена,3,30,464
15545,Отменена,2,1245,765
15546,Ожидание,2,1568,775
15547,Отменена,2,5905,73
15548,Ожидание,1,6603,795
15549,Заключена,3,8807,106
15550,Отменена,3,10456,101
15551,Отменена,1,9844,339
15552,Отменена,4,7316,343
15553,Ожидание,4,13120,434
15554,Ожидание,5,3804,653
15555,Ожидание,5,14070,798
15556,Отменена,2,11553,422
15557,Ожидание,1,14195,932
15558,Ожидание,3,2530,622
15559,Отменена,4,5571,989
15560,Отменена,1,5563,329
15561,Заключена,3,302,493
15562,Заключена,3,283,63
15563,Отменена,5,3133,75
15564,Заключена,2,6850,825
15565,Заключена,1,12885,385
15566,Заключена,3,13912,300
15567,Заключена,2,13758,425
15568,Заключена,3,11665,141
15569,Заключена,3,12900,16
15570,Отменена,3,14500,564
15571,Отменена,5,10374,324
15572,Отменена,4,12874,773
15573,Отменена,4,9048,165
15574,Отменена,3,1201,754
15575,Отменена,2,10704,447
15576,Отменена,2,313,942
15577,Ожидание,1,11629,941
15578,Заключена,4,10254,185
15579,Заключена,4,5342,608
15580,Заключена,5,1434,720
15581,Ожидание,5,4974,431
15582,Отменена,3,2356,205
15583,Отменена,1,12278,365
15584,Ожидание,4,10386,628
15585,Отменена,4,10988,708
15586,Отменена,2,1566,977
15587,Отменена,3,387,611
15588,Отменена,5,10899,45
15589,Ожидание,1,4884,91
15590,Ожидание,3,12181,732
15591,Отменена,3,1079,209
15592,Ожидание,4,10251,425
15593,Ожидание,5,6734,344
15594,Ожидание,4,763,864
15595,Заключена,2,5837,743
15596,Отменена,4,12,947
15597,Отменена,3,9062,597
15598,Заключена,4,8547,340
15599,Ожидание,3,9767,488
15600,Заключена,1,12912,354
15601,Отменена,5,13617,297
15602,Заключена,5,2245,504
15603,Ожидание,4,10322,696
15604,Отменена,5,7464,759
15605,Ожидание,5,3871,293
15606,Ожидание,1,6281,456
15607,Ожидание,1,5077,338
15608,Ожидание,5,3269,479
15609,Отменена,4,12945,955
15610,Ожидание,3,761,157
15611,Заключена,2,2778,211
15612,Ожидание,3,11791,644
15613,Отменена,4,1801,123
15614,Ожидание,3,1131,298
15615,Заключена,4,1972,850
15616,Ожидание,1,3863,220
15617,Заключена,2,471,637
15618,Ожидание,1,108,276
15619,Отменена,2,9856,772
15620,Отменена,3,3197,730
15621,Заключена,4,3181,985
15622,Заключена,4,4946,319
15623,Ожидание,5,1636,173
15624,Отменена,5,5889,470
15625,Заключена,1,12336,990
15626,Отменена,2,3909,61
15627,Отменена,1,8949,205
15628,Ожидание,5,5841,803
15629,Заключена,3,10959,674
15630,Заключена,1,3187,989
15631,Заключена,1,1215,295
15632,Заключена,1,2382,748
15633,Заключена,1,3475,160
15634,Ожидание,1,12447,340
15635,Заключена,2,962,851
15636,Ожидание,2,8413,333
15637,Отменена,2,3012,940
15638,Заключена,1,5222,362
15639,Ожидание,2,4780,483
15640,Ожидание,5,12089,567
15641,Отменена,5,9894,689
15642,Заключена,5,13978,956
15643,Отменена,3,247,257
15644,Отменена,2,9487,946
15645,Отменена,2,14325,654
15646,Отменена,4,13233,596
15647,Отменена,1,11333,730
15648,Заключена,2,14550,181
15649,Ожидание,4,13405,379
15650,Отменена,4,4917,313
15651,Отменена,1,2512,959
15652,Заключена,5,10081,705
15653,Отменена,5,8406,970
15654,Ожидание,2,498,7
15655,Заключена,4,1798,382
15656,Ожидание,1,9208,427
15657,Заключена,2,7402,238
15658,Отменена,4,13775,12
15659,Отменена,3,3211,402
15660,Ожидание,5,3761,705
15661,Ожидание,1,2124,751
15662,Ожидание,2,13543,634
15663,Ожидание,1,6621,852
15664,Заключена,3,7702,215
15665,Ожидание,4,14419,922
15666,Ожидание,1,2748,286
15667,Заключена,2,10775,2
