domain_registration,profiler,mail_server,fk_deal_id
False,False,True,17151
True,False,True,17152
False,False,False,17153
False,True,False,17154
False,False,True,17155
False,True,False,17156
True,True,True,17157
False,True,True,17158
False,False,False,17159
True,True,False,17160
False,False,True,17161
False,True,True,17162
True,True,True,17163
False,False,False,17164
True,True,True,17165
True,True,True,17166
False,False,True,17167
False,True,True,17168
True,False,False,17169
False,False,False,17170
True,False,True,17171
True,False,False,17172
False,True,False,17173
True,True,True,17174
False,False,True,17175
False,False,False,17176
False,False,True,17177
True,False,True,17178
False,True,True,17179
False,False,True,17180
False,False,False,17181
False,False,False,17182
True,True,False,17183
True,False,False,17184
False,True,True,17185
True,True,False,17186
False,False,True,17187
False,True,False,17188
True,False,False,17189
False,True,False,17190
True,False,False,17191
False,False,False,17192
True,False,False,17193
False,True,False,17194
False,False,False,17195
True,True,False,17196
False,False,False,17197
True,True,True,17198
False,True,True,17199
False,False,True,17200
False,False,False,17201
True,True,False,17202
True,False,False,17203
True,False,False,17204
True,True,True,17205
True,False,False,17206
False,True,True,17207
False,False,True,17208
True,False,True,17209
True,False,False,17210
False,True,False,17211
False,False,False,17212
False,True,False,17213
False,True,True,17214
True,False,True,17215
False,True,False,17216
False,False,True,17217
True,True,False,17218
True,True,False,17219
False,False,True,17220
True,False,False,17221
False,True,False,17222
False,True,True,17223
False,True,False,17224
True,False,False,17225
False,True,True,17226
False,True,True,17227
False,True,False,17228
False,False,True,17229
True,False,False,17230
False,True,False,17231
False,False,True,17232
False,True,True,17233
False,True,True,17234
False,False,True,17235
True,False,False,17236
True,True,True,17237
False,True,True,17238
True,True,True,17239
False,True,True,17240
False,True,False,17241
False,True,True,17242
True,False,False,17243
True,True,True,17244
False,False,False,17245
False,False,False,17246
True,False,True,17247
True,True,True,17248
True,False,False,17249
True,False,True,17250
False,True,True,17251
True,True,False,17252
False,True,True,17253
False,True,True,17254
False,True,False,17255
True,False,True,17256
True,True,True,17257
True,False,False,17258
False,False,False,17259
True,False,True,17260
False,False,True,17261
False,False,True,17262
True,False,True,17263
True,True,False,17264
True,True,False,17265
False,True,True,17266
False,True,False,17267
False,True,False,17268
True,False,False,17269
True,False,True,17270
True,False,True,17271
False,False,False,17272
False,False,False,17273
False,False,True,17274
True,False,True,17275
False,True,True,17276
False,True,False,17277
True,True,True,17278
True,False,True,17279
True,True,False,17280
True,False,False,17281
False,False,True,17282
False,False,True,17283
False,True,False,17284
True,False,True,17285
False,True,False,17286
True,True,True,17287
False,False,True,17288
True,False,False,17289
True,False,True,17290
True,True,True,17291
False,True,True,17292
False,False,False,17293
False,True,True,17294
False,True,True,17295
True,True,False,17296
False,False,True,17297
False,False,False,17298
True,False,True,17299
True,True,False,17300
True,False,False,17301
True,False,False,17302
False,True,False,17303
True,True,True,17304
False,False,False,17305
True,True,False,17306
False,False,True,17307
False,False,False,17308
False,False,False,17309
True,True,True,17310
False,True,False,17311
True,True,True,17312
True,True,False,17313
False,True,True,17314
True,True,True,17315
False,True,True,17316
True,True,False,17317
False,True,True,17318
False,False,False,17319
True,True,True,17320
False,True,False,17321
True,False,False,17322
False,True,True,17323
True,False,False,17324
False,True,False,17325
True,False,True,17326
False,True,False,17327
True,True,True,17328
False,False,False,17329
True,False,True,17330
False,False,False,17331
True,True,False,17332
False,False,False,17333
False,False,False,17334
False,False,True,17335
True,True,True,17336
False,False,True,17337
True,True,False,17338
False,True,True,17339
True,True,False,17340
True,True,True,17341
True,True,False,17342
False,False,False,17343
False,True,True,17344
True,False,False,17345
True,True,False,17346
True,False,True,17347
True,True,True,17348
True,False,False,17349
False,False,False,17350
False,False,False,17351
False,False,True,17352
False,False,False,17353
False,False,True,17354
True,False,True,17355
True,False,False,17356
True,False,False,17357
True,True,False,17358
False,False,True,17359
True,False,False,17360
False,False,False,17361
True,False,True,17362
True,False,True,17363
True,True,False,17364
False,False,False,17365
False,False,True,17366
True,True,True,17367
False,True,True,17368
False,True,False,17369
False,True,True,17370
True,False,True,17371
False,False,True,17372
False,True,False,17373
True,True,False,17374
False,True,False,17375
True,True,False,17376
True,True,True,17377
True,False,True,17378
True,False,True,17379
True,False,True,17380
True,False,True,17381
True,True,True,17382
False,False,True,17383
False,False,True,17384
True,True,False,17385
False,True,False,17386
False,True,True,17387
False,False,True,17388
False,True,False,17389
True,True,False,17390
False,False,False,17391
False,False,True,17392
False,True,True,17393
True,False,True,17394
True,True,False,17395
True,True,True,17396
True,False,False,17397
True,True,True,17398
False,True,False,17399
True,True,True,17400
False,True,True,17401
True,True,True,17402
True,False,True,17403
False,False,True,17404
True,False,False,17405
True,True,True,17406
False,True,True,17407
True,True,True,17408
False,True,False,17409
True,False,True,17410
True,True,True,17411
True,True,False,17412
True,True,True,17413
True,True,True,17414
True,True,False,17415
True,True,True,17416
False,False,True,17417
False,False,False,17418
False,True,True,17419
True,True,True,17420
True,True,True,17421
True,False,False,17422
False,True,True,17423
True,False,True,17424
False,True,True,17425
True,False,True,17426
True,True,False,17427
False,True,False,17428
True,False,False,17429
True,False,True,17430
True,False,False,17431
True,True,True,17432
False,True,False,17433
True,True,True,17434
True,False,False,17435
False,True,True,17436
False,True,False,17437
False,True,True,17438
False,True,False,17439
False,True,False,17440
False,False,True,17441
False,True,True,17442
True,False,True,17443
False,True,False,17444
False,False,True,17445
False,True,True,17446
False,True,True,17447
False,False,True,17448
False,True,True,17449
True,False,True,17450
True,True,False,17451
True,False,True,17452
True,True,False,17453
False,False,False,17454
False,True,True,17455
False,True,False,17456
False,True,False,17457
True,False,False,17458
True,True,False,17459
False,False,True,17460
False,True,False,17461
True,False,False,17462
False,True,False,17463
False,True,False,17464
True,False,True,17465
True,False,True,17466
False,True,True,17467
True,True,False,17468
False,False,True,17469
False,False,True,17470
True,True,True,17471
False,True,False,17472
False,False,False,17473
True,True,False,17474
True,False,False,17475
True,True,False,17476
True,False,False,17477
True,False,False,17478
False,False,True,17479
False,False,False,17480
False,True,True,17481
True,False,False,17482
True,False,False,17483
True,True,True,17484
False,True,True,17485
True,False,True,17486
False,False,True,17487
False,True,False,17488
False,False,True,17489
True,False,False,17490
False,True,True,17491
False,False,True,17492
True,True,False,17493
True,False,True,17494
True,False,False,17495
False,False,False,17496
False,True,True,17497
False,True,True,17498
False,True,True,17499
True,False,True,17500
False,True,False,17501
True,False,False,17502
True,False,True,17503
False,True,True,17504
True,False,False,17505
True,False,True,17506
False,False,False,17507
False,False,True,17508
True,True,False,17509
True,True,False,17510
True,False,True,17511
True,False,False,17512
False,False,False,17513
True,False,False,17514
True,True,True,17515
False,True,False,17516
True,True,True,17517
True,False,False,17518
True,False,False,17519
False,False,False,17520
False,True,True,17521
False,True,True,17522
True,False,False,17523
True,False,True,17524
True,True,False,17525
True,True,False,17526
False,True,False,17527
False,False,True,17528
False,False,False,17529
True,False,True,17530
True,False,False,17531
True,True,False,17532
False,False,True,17533
False,False,False,17534
True,False,False,17535
False,False,True,17536
True,False,True,17537
False,False,True,17538
True,False,True,17539
False,False,False,17540
False,True,True,17541
True,True,True,17542
True,True,False,17543
True,False,True,17544
True,True,True,17545
True,False,True,17546
False,True,False,17547
True,True,True,17548
True,True,True,17549
False,True,True,17550
False,True,False,17551
False,True,False,17552
True,True,True,17553
True,False,True,17554
True,True,False,17555
True,False,False,17556
True,False,True,17557
False,False,True,17558
True,True,True,17559
True,True,False,17560
True,True,True,17561
True,True,True,17562
False,False,True,17563
True,False,True,17564
False,False,True,17565
False,True,True,17566
True,True,True,17567
False,True,True,17568
True,True,True,17569
True,True,False,17570
False,True,True,17571
False,True,False,17572
False,True,True,17573
True,False,False,17574
True,False,False,17575
True,True,False,17576
False,True,False,17577
True,True,True,17578
False,True,True,17579
False,True,False,17580
True,True,True,17581
True,False,False,17582
False,False,False,17583
False,True,False,17584
False,True,True,17585
True,True,False,17586
False,False,False,17587
False,True,False,17588
True,False,True,17589
False,True,True,17590
True,True,False,17591
True,True,False,17592
True,True,True,17593
True,True,True,17594
False,False,False,17595
False,True,True,17596
True,True,False,17597
True,False,True,17598
True,True,False,17599
False,True,False,17600
False,False,False,17601
True,False,False,17602
True,True,False,17603
False,True,True,17604
True,True,True,17605
True,False,True,17606
False,True,False,17607
False,True,True,17608
True,True,True,17609
False,True,False,17610
True,False,False,17611
False,True,True,17612
True,False,False,17613
False,True,False,17614
False,False,False,17615
False,False,True,17616
False,False,True,17617
True,False,True,17618
True,True,False,17619
True,True,True,17620
True,True,True,17621
False,False,False,17622
False,False,True,17623
False,True,False,17624
True,False,False,17625
True,False,True,17626
False,False,False,17627
True,True,True,17628
True,True,True,17629
False,False,True,17630
True,False,True,17631
True,True,False,17632
False,False,False,17633
False,True,True,17634
False,True,False,17635
True,True,False,17636
True,False,True,17637
False,False,True,17638
False,False,True,17639
True,False,False,17640
True,True,False,17641
False,True,True,17642
False,False,True,17643
False,False,True,17644
False,True,True,17645
False,True,False,17646
True,True,True,17647
True,False,True,17648
True,False,False,17649
True,True,False,17650
False,False,False,17651
True,True,True,17652
False,False,False,17653
False,True,True,17654
False,False,False,17655
False,True,False,17656
True,False,False,17657
False,False,False,17658
True,True,True,17659
True,False,True,17660
False,False,True,17661
False,False,False,17662
False,True,True,17663
False,False,False,17664
False,True,False,17665
False,False,True,17666
False,True,True,17667
True,False,True,17668
True,True,False,17669
True,False,True,17670
True,True,False,17671
False,True,True,17672
True,True,True,17673
False,True,False,17674
False,False,False,17675
True,True,False,17676
False,False,False,17677
True,False,True,17678
True,True,True,17679
False,True,False,17680
True,False,True,17681
True,True,True,17682
True,True,True,17683
True,True,True,17684
False,False,True,17685
False,False,False,17686
False,False,True,17687
True,False,False,17688
False,False,True,17689
True,True,False,17690
False,False,False,17691
True,False,False,17692
False,False,False,17693
True,True,True,17694
False,False,False,17695
True,False,False,17696
True,True,False,17697
False,True,False,17698
False,False,True,17699
True,True,True,17700
False,False,False,17701
False,True,False,17702
False,True,True,17703
False,False,True,17704
True,True,True,17705
True,True,True,17706
False,False,True,17707
False,True,True,17708
True,False,True,17709
False,False,False,17710
False,True,True,17711
True,False,False,17712
False,False,False,17713
True,False,False,17714
True,False,False,17715
False,True,True,17716
True,False,True,17717
False,False,False,17718
False,True,False,17719
False,False,False,17720
True,True,False,17721
False,True,False,17722
True,True,False,17723
True,False,False,17724
False,True,False,17725
True,False,True,17726
False,True,True,17727
True,False,False,17728
True,True,True,17729
False,True,False,17730
True,True,False,17731
True,True,True,17732
False,False,True,17733
True,True,False,17734
True,True,True,17735
False,False,False,17736
True,False,False,17737
True,True,False,17738
True,False,True,17739
True,True,True,17740
False,False,False,17741
False,False,True,17742
True,False,False,17743
True,True,True,17744
False,False,True,17745
False,False,True,17746
True,False,True,17747
True,True,False,17748
True,False,False,17749
True,True,True,17750
True,False,True,17751
False,True,True,17752
False,False,True,17753
False,False,False,17754
False,True,False,17755
False,True,False,17756
True,False,True,17757
False,False,False,17758
True,True,False,17759
True,True,False,17760
False,False,True,17761
False,True,True,17762
False,True,True,17763
True,True,False,17764
False,True,True,17765
False,False,True,17766
True,True,True,17767
False,True,True,17768
False,True,True,17769
True,True,False,17770
True,True,True,17771
True,False,True,17772
True,False,False,17773
True,False,False,17774
True,True,True,17775
False,False,False,17776
False,False,True,17777
True,True,True,17778
True,True,False,17779
False,False,False,17780
False,False,True,17781
True,False,False,17782
True,True,True,17783
False,False,True,17784
False,True,False,17785
False,False,False,17786
False,False,True,17787
False,False,True,17788
True,True,False,17789
False,False,False,17790
False,True,False,17791
False,True,False,17792
True,False,True,17793
True,False,False,17794
False,False,False,17795
False,False,False,17796
True,True,False,17797
False,True,True,17798
False,True,False,17799
True,False,False,17800
True,False,False,17801
True,True,False,17802
False,True,False,17803
False,True,True,17804
False,True,False,17805
False,False,True,17806
True,True,False,17807
True,True,False,17808
False,True,True,17809
True,True,True,17810
True,False,True,17811
False,False,True,17812
False,False,False,17813
False,True,False,17814
True,True,False,17815
False,False,False,17816
True,True,False,17817
False,True,False,17818
True,True,True,17819
False,True,False,17820
True,False,False,17821
True,True,True,17822
True,False,True,17823
False,True,True,17824
False,True,True,17825
True,True,False,17826
True,True,True,17827
False,True,True,17828
True,False,False,17829
True,True,True,17830
True,True,False,17831
False,True,True,17832
True,False,True,17833
True,False,True,17834
True,False,True,17835
False,True,False,17836
False,True,True,17837
False,False,True,17838
False,True,True,17839
True,False,False,17840
True,False,True,17841
True,True,False,17842
True,True,True,17843
False,False,True,17844
True,False,False,17845
False,False,True,17846
True,False,False,17847
True,False,False,17848
True,False,False,17849
True,True,True,17850
True,False,False,17851
True,True,True,17852
False,False,True,17853
True,True,False,17854
False,True,False,17855
False,False,False,17856
False,True,True,17857
False,False,True,17858
False,False,True,17859
False,False,False,17860
False,False,True,17861
True,True,False,17862
False,False,False,17863
True,False,False,17864
False,True,False,17865
True,True,False,17866
True,False,False,17867
False,True,False,17868
False,True,True,17869
False,True,False,17870
False,True,True,17871
True,False,False,17872
False,False,False,17873
True,False,True,17874
True,False,True,17875
True,False,True,17876
True,False,False,17877
True,True,True,17878
False,True,True,17879
True,False,False,17880
True,False,True,17881
True,False,False,17882
True,False,True,17883
False,True,True,17884
True,True,False,17885
True,False,False,17886
True,False,True,17887
False,False,False,17888
False,False,False,17889
False,True,True,17890
True,True,True,17891
True,False,True,17892
True,True,True,17893
False,False,True,17894
False,True,False,17895
True,False,False,17896
False,False,True,17897
True,False,True,17898
False,False,True,17899
False,False,False,17900
True,True,False,17901
False,True,True,17902
True,False,True,17903
False,True,False,17904
True,True,True,17905
True,False,True,17906
True,True,True,17907
True,True,False,17908
False,True,True,17909
True,False,False,17910
True,False,False,17911
True,True,True,17912
True,True,True,17913
False,False,True,17914
False,False,False,17915
True,True,True,17916
False,False,False,17917
True,False,True,17918
True,False,True,17919
True,False,False,17920
False,False,True,17921
True,True,False,17922
False,False,False,17923
False,False,False,17924
False,False,True,17925
False,True,False,17926
True,True,False,17927
True,False,True,17928
True,True,False,17929
False,False,True,17930
True,True,True,17931
False,True,False,17932
False,False,False,17933
False,False,False,17934
False,False,True,17935
False,True,True,17936
True,True,True,17937
True,False,True,17938
True,True,True,17939
False,True,True,17940
True,False,True,17941
False,True,True,17942
True,False,False,17943
True,False,True,17944
False,True,False,17945
False,True,True,17946
True,False,True,17947
False,False,False,17948
False,False,True,17949
False,False,False,17950
True,True,True,17951
False,True,True,17952
False,True,False,17953
False,False,False,17954
False,True,False,17955
False,False,True,17956
False,False,False,17957
False,False,True,17958
False,False,False,17959
False,True,False,17960
True,True,False,17961
True,False,True,17962
False,True,True,17963
False,True,False,17964
False,True,True,17965
True,False,False,17966
True,False,False,17967
True,False,False,17968
False,False,True,17969
False,False,False,17970
False,False,True,17971
True,True,True,17972
False,True,True,17973
True,False,False,17974
False,False,False,17975
True,True,True,17976
True,False,True,17977
True,False,False,17978
False,True,False,17979
True,False,False,17980
True,True,True,17981
False,True,False,17982
True,True,True,17983
False,True,False,17984
True,False,True,17985
False,False,False,17986
False,True,False,17987
True,False,False,17988
True,True,False,17989
False,True,False,17990
True,False,False,17991
False,True,False,17992
True,False,False,17993
True,False,True,17994
False,False,False,17995
True,False,False,17996
True,False,False,17997
False,False,False,17998
True,False,False,17999
False,True,True,18000
False,True,False,18001
True,True,False,18002
True,False,True,18003
True,False,True,18004
True,False,False,18005
False,True,False,18006
False,True,False,18007
False,True,True,18008
True,True,True,18009
True,True,False,18010
True,False,False,18011
True,False,True,18012
False,False,False,18013
True,False,False,18014
False,True,True,18015
False,False,False,18016
False,False,False,18017
False,True,True,18018
False,True,False,18019
True,False,True,18020
False,False,False,18021
False,True,True,18022
False,False,True,18023
True,True,False,18024
False,True,False,18025
False,False,False,18026
True,True,False,18027
True,True,True,18028
False,True,True,18029
False,True,False,18030
True,True,True,18031
True,False,True,18032
False,False,True,18033
True,True,False,18034
True,True,False,18035
True,False,True,18036
False,True,True,18037
False,True,True,18038
True,False,True,18039
False,False,False,18040
False,True,False,18041
False,True,True,18042
False,False,False,18043
False,False,False,18044
True,False,False,18045
True,False,True,18046
True,False,True,18047
False,True,False,18048
True,False,False,18049
True,True,True,18050
True,False,True,18051
True,False,False,18052
True,True,False,18053
False,True,True,18054
False,False,False,18055
True,False,True,18056
False,True,False,18057
False,True,False,18058
False,True,False,18059
True,True,False,18060
True,False,True,18061
True,True,True,18062
False,True,True,18063
False,True,True,18064
True,False,True,18065
True,True,True,18066
False,False,True,18067
False,False,True,18068
True,True,False,18069
True,False,True,18070
True,True,False,18071
False,True,False,18072
False,True,False,18073
False,True,False,18074
True,False,True,18075
True,False,True,18076
True,False,False,18077
False,True,True,18078
True,True,True,18079
True,True,True,18080
True,False,True,18081
True,False,True,18082
True,True,False,18083
False,False,False,18084
True,False,True,18085
True,False,False,18086
False,False,True,18087
True,True,True,18088
False,False,True,18089
True,True,True,18090
False,False,True,18091
False,True,True,18092
True,False,False,18093
True,False,True,18094
True,True,True,18095
False,True,False,18096
True,True,False,18097
True,True,True,18098
True,False,True,18099
True,True,False,18100
False,True,True,18101
True,True,True,18102
False,True,False,18103
True,True,True,18104
False,True,True,18105
True,False,False,18106
True,False,True,18107
True,True,True,18108
True,False,True,18109
False,False,True,18110
True,False,False,18111
False,False,True,18112
False,True,False,18113
False,True,True,18114
False,True,False,18115
True,False,False,18116
True,True,False,18117
True,False,False,18118
True,False,True,18119
True,True,True,18120
False,True,True,18121
False,False,False,18122
True,False,True,18123
True,True,True,18124
True,True,True,18125
False,True,True,18126
True,True,True,18127
False,False,False,18128
True,False,True,18129
False,True,True,18130
True,True,True,18131
False,False,True,18132
False,True,True,18133
True,True,False,18134
True,True,False,18135
False,False,True,18136
True,True,True,18137
True,False,False,18138
True,True,False,18139
False,False,False,18140
True,False,False,18141
True,False,False,18142
True,True,False,18143
True,False,True,18144
False,True,False,18145
False,True,True,18146
False,False,True,18147
False,False,True,18148
True,False,True,18149
True,True,True,18150
False,False,True,18151
True,True,True,18152
True,False,True,18153
True,False,False,18154
True,True,False,18155
True,False,False,18156
False,True,True,18157
False,True,False,18158
True,True,True,18159
True,False,False,18160
True,True,False,18161
False,False,False,18162
True,True,False,18163
True,False,False,18164
True,False,True,18165
True,False,False,18166
True,False,False,18167
True,False,False,18168
False,False,False,18169
True,False,True,18170
True,False,True,18171
False,False,False,18172
True,True,False,18173
True,True,True,18174
False,False,False,18175
False,False,True,18176
True,False,False,18177
False,True,False,18178
False,True,False,18179
True,False,True,18180
True,True,True,18181
True,True,True,18182
True,True,False,18183
False,True,False,18184
True,False,False,18185
False,True,True,18186
True,True,True,18187
False,True,False,18188
False,False,True,18189
True,False,False,18190
False,True,False,18191
False,False,True,18192
True,True,False,18193
True,True,False,18194
True,True,False,18195
False,True,False,18196
True,True,False,18197
True,True,True,18198
True,False,False,18199
False,True,True,18200
True,False,False,18201
True,True,True,18202
False,False,False,18203
False,True,True,18204
False,True,True,18205
False,False,False,18206
True,False,True,18207
True,True,True,18208
True,True,False,18209
True,True,False,18210
False,True,True,18211
True,False,False,18212
False,True,True,18213
True,True,True,18214
True,False,False,18215
False,True,True,18216
True,False,True,18217
True,False,True,18218
False,False,True,18219
True,True,True,18220
False,False,True,18221
True,False,True,18222
False,True,True,18223
False,True,False,18224
True,False,False,18225
True,True,False,18226
False,False,True,18227
True,True,True,18228
False,False,True,18229
False,True,True,18230
True,True,False,18231
True,True,True,18232
True,True,True,18233
True,True,True,18234
False,False,False,18235
True,True,True,18236
False,False,True,18237
False,False,False,18238
True,True,True,18239
False,False,False,18240
False,False,False,18241
False,True,False,18242
False,True,True,18243
False,True,False,18244
False,False,True,18245
True,False,True,18246
False,True,True,18247
False,True,True,18248
False,True,True,18249
True,False,True,18250
False,True,False,18251
False,True,False,18252
False,False,False,18253
False,False,True,18254
False,True,True,18255
False,False,True,18256
True,False,False,18257
True,False,True,18258
True,False,False,18259
True,False,False,18260
False,False,False,18261
True,False,False,18262
False,True,False,18263
True,False,True,18264
False,True,False,18265
False,False,False,18266
True,False,True,18267
True,False,True,18268
True,False,True,18269
False,True,True,18270
False,False,False,18271
True,True,True,18272
True,True,True,18273
True,False,False,18274
True,False,False,18275
True,False,False,18276
True,True,False,18277
False,True,True,18278
True,False,False,18279
True,False,False,18280
True,True,False,18281
True,False,True,18282
True,True,False,18283
True,False,False,18284
True,False,False,18285
True,True,True,18286
False,False,False,18287
True,True,False,18288
True,True,False,18289
False,True,True,18290
False,False,False,18291
False,True,False,18292
True,True,True,18293
True,True,True,18294
True,True,False,18295
True,False,True,18296
False,False,False,18297
True,True,True,18298
True,True,True,18299
False,True,True,18300
True,True,True,18301
True,False,True,18302
False,True,False,18303
False,True,True,18304
True,True,True,18305
True,True,False,18306
True,False,False,18307
False,False,True,18308
True,True,True,18309
True,True,False,18310
True,False,True,18311
True,False,False,18312
False,False,False,18313
False,False,False,18314
True,True,True,18315
False,True,False,18316
False,False,True,18317
True,True,True,18318
True,True,False,18319
True,False,False,18320
True,True,False,18321
True,False,False,18322
True,False,True,18323
False,True,False,18324
True,True,False,18325
True,False,True,18326
False,True,False,18327
False,True,False,18328
False,True,False,18329
True,False,True,18330
False,False,False,18331
True,True,False,18332
False,False,False,18333
False,True,False,18334
True,False,True,18335
False,False,True,18336
False,False,False,18337
False,False,True,18338
True,False,True,18339
False,False,False,18340
False,True,True,18341
True,False,True,18342
True,False,True,18343
False,True,False,18344
True,True,True,18345
True,False,False,18346
True,False,True,18347
True,True,False,18348
True,True,False,18349
True,False,False,18350
False,True,True,18351
True,True,False,18352
False,False,False,18353
False,False,False,18354
False,True,False,18355
False,True,True,18356
True,True,True,18357
True,False,True,18358
False,True,True,18359
True,False,False,18360
True,True,False,18361
True,True,False,18362
True,True,True,18363
False,False,False,18364
True,True,False,18365
True,True,True,18366
True,True,True,18367
True,True,False,18368
False,True,True,18369
False,False,False,18370
True,True,True,18371
True,False,True,18372
False,False,False,18373
False,False,False,18374
False,True,True,18375
False,False,True,18376
False,False,False,18377
False,False,True,18378
True,True,False,18379
False,False,True,18380
False,False,True,18381
True,True,True,18382
True,True,False,18383
True,True,True,18384
False,False,True,18385
False,False,False,18386
False,True,True,18387
True,False,False,18388
False,False,False,18389
False,False,False,18390
True,True,True,18391
False,True,False,18392
False,True,False,18393
False,True,True,18394
False,True,True,18395
False,True,False,18396
True,True,True,18397
True,True,True,18398
True,True,True,18399
False,False,False,18400
False,True,False,18401
True,True,True,18402
True,False,True,18403
True,False,False,18404
True,True,False,18405
False,True,False,18406
False,True,False,18407
False,False,True,18408
True,False,False,18409
False,False,True,18410
True,True,False,18411
False,True,True,18412
True,True,True,18413
True,True,True,18414
True,False,True,18415
True,True,True,18416
False,False,False,18417
True,True,False,18418
False,True,True,18419
True,False,False,18420
True,False,False,18421
False,True,True,18422
True,True,False,18423
False,False,True,18424
True,True,True,18425
True,True,False,18426
True,True,True,18427
True,True,False,18428
True,True,False,18429
False,False,True,18430
True,True,True,18431
True,True,True,18432
True,True,False,18433
True,True,True,18434
True,True,True,18435
False,False,False,18436
True,False,False,18437
True,False,True,18438
False,True,False,18439
False,False,False,18440
False,False,False,18441
False,False,True,18442
True,True,True,18443
True,True,False,18444
True,False,False,18445
False,False,False,18446
True,True,True,18447
True,True,False,18448
True,True,False,18449
False,True,False,18450
True,True,True,18451
True,False,False,18452
True,False,False,18453
True,False,False,18454
False,True,True,18455
True,True,False,18456
False,True,True,18457
True,False,True,18458
False,True,False,18459
False,False,True,18460
False,True,True,18461
True,True,False,18462
True,True,True,18463
False,True,True,18464
True,True,False,18465
True,False,False,18466
False,False,False,18467
False,False,True,18468
True,False,True,18469
True,True,True,18470
False,True,True,18471
True,False,True,18472
False,True,True,18473
True,True,True,18474
False,True,True,18475
True,True,True,18476
True,False,True,18477
False,True,False,18478
False,True,False,18479
True,True,False,18480
True,False,False,18481
True,False,True,18482
False,True,True,18483
False,False,True,18484
False,True,True,18485
False,True,False,18486
False,False,False,18487
True,False,False,18488
False,True,True,18489
True,False,True,18490
True,False,True,18491
False,False,True,18492
True,True,True,18493
False,False,False,18494
True,True,False,18495
False,True,True,18496
False,False,False,18497
True,False,True,18498
False,False,False,18499
False,True,False,18500
False,False,True,18501
False,True,False,18502
False,False,True,18503
False,True,True,18504
True,False,True,18505
True,False,True,18506
True,True,False,18507
True,False,True,18508
False,False,False,18509
False,True,False,18510
False,False,False,18511
False,False,False,18512
True,False,True,18513
True,True,True,18514
True,False,True,18515
False,False,False,18516
True,True,False,18517
False,True,True,18518
False,False,False,18519
False,False,True,18520
False,True,True,18521
True,True,True,18522
False,False,False,18523
False,False,True,18524
False,False,True,18525
True,True,False,18526
True,True,True,18527
True,True,True,18528
False,True,False,18529
True,False,False,18530
True,True,False,18531
True,False,False,18532
True,True,False,18533
True,True,True,18534
True,True,True,18535
False,False,False,18536
True,False,True,18537
True,True,False,18538
True,False,False,18539
True,False,False,18540
False,False,False,18541
True,True,False,18542
True,False,True,18543
False,True,True,18544
True,False,False,18545
True,True,False,18546
False,False,True,18547
True,True,False,18548
True,False,True,18549
False,False,True,18550
False,True,False,18551
True,False,True,18552
False,True,False,18553
True,True,False,18554
True,False,False,18555
True,False,True,18556
False,True,True,18557
False,True,True,18558
False,False,False,18559
False,False,False,18560
True,True,True,18561
True,False,False,18562
False,False,False,18563
True,True,False,18564
False,False,False,18565
True,True,True,18566
True,True,True,18567
True,True,False,18568
True,True,True,18569
False,True,True,18570
False,True,False,18571
False,False,True,18572
True,True,False,18573
False,True,True,18574
True,False,False,18575
True,False,False,18576
False,False,False,18577
True,True,False,18578
False,True,False,18579
True,True,True,18580
False,True,True,18581
False,True,True,18582
False,False,False,18583
False,False,False,18584
True,False,False,18585
False,True,True,18586
False,True,False,18587
True,True,True,18588
True,False,True,18589
True,True,False,18590
True,False,False,18591
False,False,True,18592
True,True,False,18593
False,False,False,18594
False,False,False,18595
True,False,False,18596
True,True,False,18597
True,True,True,18598
False,True,True,18599
True,True,True,18600
True,True,False,18601
False,False,True,18602
True,False,False,18603
True,False,False,18604
True,False,True,18605
True,True,False,18606
True,True,False,18607
True,True,True,18608
False,True,True,18609
True,False,False,18610
False,False,True,18611
True,False,False,18612
False,True,False,18613
False,True,True,18614
True,True,False,18615
True,False,True,18616
False,False,False,18617
False,True,False,18618
False,True,False,18619
False,True,True,18620
True,True,True,18621
False,False,False,18622
True,False,False,18623
False,False,True,18624
False,True,False,18625
False,True,True,18626
True,True,False,18627
True,True,True,18628
True,False,True,18629
True,False,True,18630
True,True,True,18631
False,True,True,18632
False,False,False,18633
True,True,False,18634
True,True,True,18635
True,True,True,18636
True,True,True,18637
True,True,True,18638
True,False,True,18639
True,True,True,18640
True,True,False,18641
False,False,True,18642
False,False,False,18643
True,False,True,18644
True,True,False,18645
False,True,False,18646
True,False,False,18647
False,True,False,18648
False,True,True,18649
True,False,False,18650
False,False,False,18651
False,False,True,18652
False,True,True,18653
True,True,True,18654
False,True,False,18655
False,False,False,18656
False,False,True,18657
False,False,True,18658
True,False,False,18659
False,True,True,18660
False,True,False,18661
True,True,False,18662
False,True,True,18663
True,True,False,18664
True,False,True,18665
False,False,True,18666
False,True,False,18667
False,False,False,18668
False,False,False,18669
False,True,True,18670
False,True,False,18671
True,False,True,18672
True,True,False,18673
False,False,False,18674
False,True,True,18675
False,True,False,18676
True,True,False,18677
False,True,False,18678
True,False,False,18679
False,False,True,18680
True,False,False,18681
False,False,False,18682
False,False,False,18683
False,True,False,18684
False,True,True,18685
True,True,True,18686
True,True,True,18687
True,True,True,18688
False,True,True,18689
True,False,False,18690
False,False,False,18691
True,True,True,18692
True,False,False,18693
False,True,False,18694
False,True,True,18695
True,True,True,18696
True,True,False,18697
True,False,False,18698
False,True,False,18699
True,True,False,18700
True,True,True,18701
True,True,False,18702
True,False,True,18703
