subtask_id,subtask_description,subtask_status,fk_task_id
14910,Проверить почтовый SPF-запись клиента.,True,7381
14911,Отметить прогресс в CRM.,False,7381
14912,Оценить техническую сложность обращения.,True,7381
14913,Добавить примечание в CRM о ходе обращения.,False,7382
14914,Уточнить детали обращения через внутренний чат.,True,7382
14915,Завести карточку клиента в сторонней учётной системе.,False,7383
14916,Завести карточку клиента в сторонней учётной системе.,False,7384
14917,Назначить ответственное лицо за выполнение задачи.,True,7384
14918,Уточнить детали обращения через внутренний чат.,True,7385
14919,Назначить ответственное лицо за выполнение задачи.,False,7385
14920,Проверить наличие активной учётной записи клиента в базе.,False,7386
14921,Уточнить сроки выполнения у технического отдела.,True,7386
14922,Обновить статус подзадачи в системе.,False,7387
14923,Перепроверить логи на наличие ошибок входа клиента.,True,7387
14924,Создать черновик инструкции на основе обращения.,False,7387
14925,Уточнить сроки выполнения у технического отдела.,True,7389
14926,Проверить доступ клиента к панели управления.,True,7389
14927,Проверить почтовый SPF-запись клиента.,True,7390
14928,Назначить ответственное лицо за выполнение задачи.,True,7390
14929,Зафиксировать результаты тестирования сервиса.,False,7391
14930,Перепроверить логи на наличие ошибок входа клиента.,True,7391
14931,Обновить статус подзадачи в системе.,True,7391
14932,Оценить техническую сложность обращения.,False,7391
14933,Уточнить информацию у коллег из техподдержки.,True,7393
14934,Перепроверить логи на наличие ошибок входа клиента.,True,7393
14935,Создать черновик инструкции на основе обращения.,True,7393
14936,Проверить доступ клиента к панели управления.,True,7393
14937,Перепроверить логи на наличие ошибок входа клиента.,True,7394
14938,Отправить уведомление о продлении хостинга.,True,7394
14939,Добавить напоминание о повторной связи.,True,7394
14940,Уточнить информацию у коллег из техподдержки.,False,7395
14941,Обновить статус подзадачи в системе.,True,7395
14942,Связаться с клиентом для подтверждения решения.,True,7396
14943,Приложить скриншоты к заявке клиента.,True,7396
14944,Проверить почтовый SPF-запись клиента.,False,7397
14945,Перепроверить логи на наличие ошибок входа клиента.,False,7397
14946,Выполнить тестовую регистрацию домена.,False,7397
14947,Связаться с клиентом для подтверждения решения.,True,7397
14948,Сверить данные клиента с оформленным заказом.,True,7398
14949,Проверить шаблон ответа перед отправкой клиенту.,False,7398
14950,Связаться с клиентом для подтверждения решения.,False,7399
14951,Обновить статус подзадачи в системе.,False,7399
14952,Оценить техническую сложность обращения.,True,7399
14953,Перепроверить логи на наличие ошибок входа клиента.,True,7400
14954,Уточнить сроки выполнения у технического отдела.,True,7400
14955,Проверить почтовый SPF-запись клиента.,False,7400
14956,Выполнить тестовую регистрацию домена.,True,7401
14957,Выполнить тестовую регистрацию домена.,True,7402
14958,Отправить уведомление о продлении хостинга.,False,7403
14959,Проверить доступ клиента к панели управления.,False,7403
14960,Зарегистрировать новое обращение в трекере.,False,7403
14961,Назначить ответственное лицо за выполнение задачи.,False,7404
14962,Связаться с клиентом для подтверждения решения.,True,7404
14963,Добавить примечание в CRM о ходе обращения.,True,7404
14964,Создать черновик инструкции на основе обращения.,True,7404
14965,Назначить ответственное лицо за выполнение задачи.,True,7405
14966,Уточнить детали обращения через внутренний чат.,True,7405
14967,Отправить уведомление о продлении хостинга.,True,7405
14968,Зафиксировать результаты тестирования сервиса.,True,7406
14969,Приложить скриншоты к заявке клиента.,True,7406
14970,Проверить шаблон ответа перед отправкой клиенту.,True,7407
14971,Уточнить сроки выполнения у технического отдела.,False,7407
14972,Связаться с клиентом для подтверждения решения.,True,7407
14973,Перепроверить логи на наличие ошибок входа клиента.,False,7407
14974,Приложить скриншоты к заявке клиента.,False,7408
14975,Зарегистрировать новое обращение в трекере.,False,7409
14976,Выполнить тестовую регистрацию домена.,False,7409
14977,Проверить шаблон ответа перед отправкой клиенту.,False,7409
14978,Добавить примечание в CRM о ходе обращения.,True,7409
14979,Связаться с клиентом для подтверждения решения.,True,7410
14980,Проверить успешность привязки домена.,True,7410
14981,Обновить статус подзадачи в системе.,True,7410
14982,Создать черновик инструкции на основе обращения.,True,7411
14983,Отметить прогресс в CRM.,True,7413
14984,Создать черновик инструкции на основе обращения.,False,7413
14985,Уточнить информацию у коллег из техподдержки.,False,7414
14986,Выполнить тестовую регистрацию домена.,True,7414
14987,Завести карточку клиента в сторонней учётной системе.,False,7415
14988,Отметить прогресс в CRM.,False,7415
14989,Зарегистрировать новое обращение в трекере.,True,7416
14990,Уточнить детали обращения через внутренний чат.,True,7416
14991,Выполнить тестовую регистрацию домена.,False,7417
14992,Уточнить детали обращения через внутренний чат.,False,7417
14993,Назначить ответственное лицо за выполнение задачи.,True,7417
14994,Добавить напоминание о повторной связи.,True,7417
14995,Перепроверить логи на наличие ошибок входа клиента.,False,7418
14996,Отметить прогресс в CRM.,False,7418
14997,Уточнить детали обращения через внутренний чат.,False,7418
14998,Уточнить детали обращения через внутренний чат.,False,7419
14999,Проверить наличие активной учётной записи клиента в базе.,False,7419
15000,Отметить прогресс в CRM.,False,7419
15001,Зарегистрировать новое обращение в трекере.,False,7419
15002,Подтвердить активацию тарифа по email.,False,7422
15003,Добавить напоминание о повторной связи.,False,7422
15004,Назначить ответственное лицо за выполнение задачи.,False,7423
15005,Уточнить информацию у коллег из техподдержки.,False,7423
15006,Выполнить тестовую регистрацию домена.,False,7424
15007,Отправить уведомление о продлении хостинга.,False,7424
15008,Зафиксировать результаты тестирования сервиса.,False,7424
15009,Оценить техническую сложность обращения.,True,7425
15010,Уточнить информацию у коллег из техподдержки.,True,7425
15011,Выполнить тестовую регистрацию домена.,False,7425
15012,Добавить напоминание о повторной связи.,True,7425
15013,Обновить статус подзадачи в системе.,True,7426
15014,Выполнить тестовую регистрацию домена.,True,7426
15015,Проверить шаблон ответа перед отправкой клиенту.,False,7427
15016,Добавить напоминание о повторной связи.,True,7427
15017,Уточнить сроки выполнения у технического отдела.,False,7427
15018,Оценить техническую сложность обращения.,True,7428
15019,Уточнить сроки выполнения у технического отдела.,False,7428
15020,Подтвердить активацию тарифа по email.,False,7429
15021,Уточнить сроки выполнения у технического отдела.,False,7429
15022,Уточнить детали обращения через внутренний чат.,True,7430
15023,Зарегистрировать новое обращение в трекере.,True,7430
15024,Уточнить информацию у коллег из техподдержки.,False,7430
15025,Добавить напоминание о повторной связи.,False,7431
15026,Проверить наличие активной учётной записи клиента в базе.,False,7431
15027,Проверить доступ клиента к панели управления.,True,7432
15028,Зафиксировать результаты тестирования сервиса.,True,7432
15029,Уточнить сроки выполнения у технического отдела.,True,7432
15030,Подтвердить активацию тарифа по email.,True,7432
15031,Перепроверить логи на наличие ошибок входа клиента.,False,7434
15032,Проверить успешность привязки домена.,True,7434
15033,Проверить шаблон ответа перед отправкой клиенту.,False,7434
15034,Зарегистрировать новое обращение в трекере.,False,7436
15035,Оценить техническую сложность обращения.,False,7438
15036,Завести карточку клиента в сторонней учётной системе.,False,7440
15037,Отправить уведомление о продлении хостинга.,False,7440
15038,Перепроверить логи на наличие ошибок входа клиента.,False,7440
15039,Обновить статус подзадачи в системе.,False,7440
15040,Проверить успешность привязки домена.,False,7441
15041,Проверить доступ клиента к панели управления.,True,7441
15042,Зарегистрировать новое обращение в трекере.,False,7441
15043,Зарегистрировать новое обращение в трекере.,True,7442
15044,Связаться с клиентом для подтверждения решения.,True,7442
15045,Добавить примечание в CRM о ходе обращения.,True,7442
15046,Проверить наличие активной учётной записи клиента в базе.,False,7442
15047,Добавить напоминание о повторной связи.,True,7443
15048,Подтвердить активацию тарифа по email.,True,7443
15049,Проверить успешность привязки домена.,False,7444
15050,Проверить шаблон ответа перед отправкой клиенту.,False,7444
15051,Проверить доступ клиента к панели управления.,False,7444
15052,Уточнить информацию у коллег из техподдержки.,True,7444
15053,Подтвердить активацию тарифа по email.,True,7445
15054,Зарегистрировать новое обращение в трекере.,False,7445
15055,Зафиксировать результаты тестирования сервиса.,False,7445
15056,Проверить почтовый SPF-запись клиента.,True,7445
15057,Проверить наличие активной учётной записи клиента в базе.,True,7446
15058,Перепроверить логи на наличие ошибок входа клиента.,False,7446
15059,Сверить данные клиента с оформленным заказом.,True,7447
15060,Проверить успешность привязки домена.,False,7447
15061,Уточнить сроки выполнения у технического отдела.,True,7448
15062,Уточнить детали обращения через внутренний чат.,False,7448
15063,Выполнить тестовую регистрацию домена.,False,7449
15064,Проверить успешность привязки домена.,True,7450
15065,Добавить примечание в CRM о ходе обращения.,False,7451
15066,Приложить скриншоты к заявке клиента.,False,7451
15067,Уточнить сроки выполнения у технического отдела.,True,7453
15068,Проверить доступ клиента к панели управления.,False,7453
15069,Уточнить детали обращения через внутренний чат.,True,7453
15070,Подтвердить активацию тарифа по email.,True,7454
15071,Отправить уведомление о продлении хостинга.,True,7454
15072,Уточнить информацию у коллег из техподдержки.,False,7456
15073,Добавить примечание в CRM о ходе обращения.,False,7456
15074,Приложить скриншоты к заявке клиента.,True,7456
15075,Уточнить детали обращения через внутренний чат.,True,7456
15076,Подтвердить активацию тарифа по email.,False,7457
15077,Перепроверить логи на наличие ошибок входа клиента.,False,7457
15078,Уточнить детали обращения через внутренний чат.,False,7458
15079,Уточнить информацию у коллег из техподдержки.,False,7458
15080,Завести карточку клиента в сторонней учётной системе.,True,7460
15081,Обновить статус подзадачи в системе.,True,7460
15082,Проверить шаблон ответа перед отправкой клиенту.,False,7460
15083,Приложить скриншоты к заявке клиента.,False,7460
15084,Отметить прогресс в CRM.,False,7461
15085,Приложить скриншоты к заявке клиента.,True,7461
15086,Выполнить тестовую регистрацию домена.,False,7461
15087,Зарегистрировать новое обращение в трекере.,False,7461
15088,Зарегистрировать новое обращение в трекере.,True,7463
15089,Сверить данные клиента с оформленным заказом.,True,7463
15090,Оценить техническую сложность обращения.,False,7463
15091,Добавить примечание в CRM о ходе обращения.,False,7463
15092,Уточнить информацию у коллег из техподдержки.,True,7464
15093,Подтвердить активацию тарифа по email.,False,7465
15094,Зафиксировать результаты тестирования сервиса.,True,7466
15095,Связаться с клиентом для подтверждения решения.,True,7468
15096,Зафиксировать результаты тестирования сервиса.,False,7468
15097,Оценить техническую сложность обращения.,False,7468
15098,Приложить скриншоты к заявке клиента.,True,7470
15099,Отправить уведомление о продлении хостинга.,False,7470
15100,Создать черновик инструкции на основе обращения.,False,7470
15101,Выполнить тестовую регистрацию домена.,False,7470
15102,Уточнить детали обращения через внутренний чат.,False,7473
15103,Зарегистрировать новое обращение в трекере.,True,7473
15104,Приложить скриншоты к заявке клиента.,False,7473
15105,Перепроверить логи на наличие ошибок входа клиента.,False,7473
15106,Сверить данные клиента с оформленным заказом.,True,7474
15107,Проверить успешность привязки домена.,False,7474
15108,Оценить техническую сложность обращения.,False,7474
15109,Проверить доступ клиента к панели управления.,True,7474
15110,Уточнить детали обращения через внутренний чат.,False,7475
15111,Перепроверить логи на наличие ошибок входа клиента.,False,7475
15112,Приложить скриншоты к заявке клиента.,True,7475
15113,Проверить шаблон ответа перед отправкой клиенту.,False,7475
15114,Выполнить тестовую регистрацию домена.,True,7476
15115,Приложить скриншоты к заявке клиента.,False,7476
15116,Отправить уведомление о продлении хостинга.,True,7476
15117,Зарегистрировать новое обращение в трекере.,False,7476
15118,Проверить шаблон ответа перед отправкой клиенту.,True,7477
15119,Обновить статус подзадачи в системе.,True,7477
15120,Назначить ответственное лицо за выполнение задачи.,True,7478
15121,Назначить ответственное лицо за выполнение задачи.,True,7479
15122,Уточнить детали обращения через внутренний чат.,True,7479
15123,Обновить статус подзадачи в системе.,True,7480
15124,Зафиксировать результаты тестирования сервиса.,True,7482
15125,Связаться с клиентом для подтверждения решения.,False,7482
15126,Выполнить тестовую регистрацию домена.,True,7482
15127,Назначить ответственное лицо за выполнение задачи.,False,7482
15128,Обновить статус подзадачи в системе.,False,7483
15129,Подтвердить активацию тарифа по email.,True,7484
15130,Приложить скриншоты к заявке клиента.,True,7484
15131,Проверить наличие активной учётной записи клиента в базе.,False,7484
15132,Добавить примечание в CRM о ходе обращения.,False,7484
15133,Проверить наличие активной учётной записи клиента в базе.,True,7486
15134,Добавить примечание в CRM о ходе обращения.,True,7486
15135,Отправить уведомление о продлении хостинга.,False,7486
15136,Проверить почтовый SPF-запись клиента.,True,7486
15137,Завести карточку клиента в сторонней учётной системе.,True,7487
15138,Выполнить тестовую регистрацию домена.,True,7487
15139,Связаться с клиентом для подтверждения решения.,False,7487
15140,Подтвердить активацию тарифа по email.,False,7487
15141,Подтвердить активацию тарифа по email.,True,7488
15142,Зафиксировать результаты тестирования сервиса.,False,7489
15143,Выполнить тестовую регистрацию домена.,True,7489
15144,Зафиксировать результаты тестирования сервиса.,False,7491
15145,Завести карточку клиента в сторонней учётной системе.,True,7491
15146,Отметить прогресс в CRM.,True,7491
15147,Выполнить тестовую регистрацию домена.,True,7494
15148,Отправить уведомление о продлении хостинга.,False,7494
15149,Приложить скриншоты к заявке клиента.,True,7495
15150,Проверить наличие активной учётной записи клиента в базе.,False,7495
15151,Добавить напоминание о повторной связи.,False,7495
15152,Проверить почтовый SPF-запись клиента.,True,7496
15153,Назначить ответственное лицо за выполнение задачи.,False,7496
15154,Подтвердить активацию тарифа по email.,True,7497
15155,Отметить прогресс в CRM.,True,7497
15156,Проверить доступ клиента к панели управления.,True,7498
15157,Проверить доступ клиента к панели управления.,True,7499
15158,Зарегистрировать новое обращение в трекере.,False,7499
15159,Создать черновик инструкции на основе обращения.,True,7500
15160,Выполнить тестовую регистрацию домена.,False,7503
15161,Завести карточку клиента в сторонней учётной системе.,True,7504
15162,Связаться с клиентом для подтверждения решения.,True,7504
15163,Связаться с клиентом для подтверждения решения.,True,7506
15164,Добавить напоминание о повторной связи.,False,7506
15165,Добавить примечание в CRM о ходе обращения.,False,7506
15166,Добавить напоминание о повторной связи.,True,7507
15167,Отметить прогресс в CRM.,False,7507
15168,Добавить примечание в CRM о ходе обращения.,True,7507
15169,Подтвердить активацию тарифа по email.,False,7508
15170,Завести карточку клиента в сторонней учётной системе.,True,7510
15171,Связаться с клиентом для подтверждения решения.,False,7510
15172,Добавить примечание в CRM о ходе обращения.,True,7512
15173,Обновить статус подзадачи в системе.,True,7512
15174,Проверить доступ клиента к панели управления.,True,7512
15175,Проверить почтовый SPF-запись клиента.,True,7513
15176,Создать черновик инструкции на основе обращения.,False,7513
15177,Выполнить тестовую регистрацию домена.,False,7514
15178,Приложить скриншоты к заявке клиента.,False,7514
15179,Зарегистрировать новое обращение в трекере.,False,7515
15180,Проверить наличие активной учётной записи клиента в базе.,True,7516
15181,Выполнить тестовую регистрацию домена.,True,7516
15182,Назначить ответственное лицо за выполнение задачи.,False,7517
15183,Зарегистрировать новое обращение в трекере.,False,7517
15184,Отметить прогресс в CRM.,False,7518
15185,Обновить статус подзадачи в системе.,False,7518
15186,Связаться с клиентом для подтверждения решения.,False,7518
15187,Зарегистрировать новое обращение в трекере.,True,7518
15188,Добавить примечание в CRM о ходе обращения.,True,7519
15189,Выполнить тестовую регистрацию домена.,False,7519
15190,Уточнить детали обращения через внутренний чат.,True,7519
15191,Уточнить сроки выполнения у технического отдела.,True,7519
15192,Выполнить тестовую регистрацию домена.,True,7520
15193,Создать черновик инструкции на основе обращения.,True,7520
15194,Проверить наличие активной учётной записи клиента в базе.,True,7520
15195,Отметить прогресс в CRM.,False,7521
15196,Проверить успешность привязки домена.,False,7523
15197,Выполнить тестовую регистрацию домена.,True,7523
15198,Подтвердить активацию тарифа по email.,True,7523
15199,Создать черновик инструкции на основе обращения.,True,7524
15200,Связаться с клиентом для подтверждения решения.,False,7524
15201,Выполнить тестовую регистрацию домена.,True,7524
15202,Сверить данные клиента с оформленным заказом.,False,7524
15203,Уточнить информацию у коллег из техподдержки.,False,7526
15204,Добавить напоминание о повторной связи.,False,7526
15205,Перепроверить логи на наличие ошибок входа клиента.,False,7527
15206,Выполнить тестовую регистрацию домена.,True,7528
15207,Проверить успешность привязки домена.,True,7528
15208,Уточнить сроки выполнения у технического отдела.,True,7530
15209,Приложить скриншоты к заявке клиента.,True,7530
15210,Зафиксировать результаты тестирования сервиса.,True,7530
15211,Проверить шаблон ответа перед отправкой клиенту.,False,7530
15212,Приложить скриншоты к заявке клиента.,True,7531
15213,Уточнить информацию у коллег из техподдержки.,False,7531
15214,Создать черновик инструкции на основе обращения.,False,7532
15215,Проверить успешность привязки домена.,False,7532
15216,Подтвердить активацию тарифа по email.,False,7533
15217,Проверить доступ клиента к панели управления.,False,7533
15218,Перепроверить логи на наличие ошибок входа клиента.,True,7533
15219,Уточнить информацию у коллег из техподдержки.,True,7533
15220,Приложить скриншоты к заявке клиента.,False,7534
15221,Создать черновик инструкции на основе обращения.,False,7536
15222,Выполнить тестовую регистрацию домена.,True,7536
15223,Уточнить информацию у коллег из техподдержки.,False,7536
15224,Добавить примечание в CRM о ходе обращения.,False,7537
15225,Перепроверить логи на наличие ошибок входа клиента.,False,7537
15226,Зарегистрировать новое обращение в трекере.,True,7537
15227,Зарегистрировать новое обращение в трекере.,False,7538
15228,Проверить доступ клиента к панели управления.,True,7538
15229,Завести карточку клиента в сторонней учётной системе.,True,7539
15230,Добавить примечание в CRM о ходе обращения.,True,7540
15231,Перепроверить логи на наличие ошибок входа клиента.,False,7540
15232,Завести карточку клиента в сторонней учётной системе.,False,7540
15233,Отправить уведомление о продлении хостинга.,True,7541
15234,Завести карточку клиента в сторонней учётной системе.,True,7541
15235,Проверить шаблон ответа перед отправкой клиенту.,True,7541
15236,Проверить наличие активной учётной записи клиента в базе.,False,7542
15237,Отметить прогресс в CRM.,True,7543
15238,Проверить почтовый SPF-запись клиента.,True,7543
15239,Перепроверить логи на наличие ошибок входа клиента.,False,7543
15240,Добавить примечание в CRM о ходе обращения.,True,7543
15241,Проверить наличие активной учётной записи клиента в базе.,False,7544
15242,Уточнить детали обращения через внутренний чат.,False,7545
15243,Уточнить сроки выполнения у технического отдела.,True,7545
15244,Завести карточку клиента в сторонней учётной системе.,False,7545
15245,Обновить статус подзадачи в системе.,False,7546
15246,Проверить доступ клиента к панели управления.,True,7547
15247,Выполнить тестовую регистрацию домена.,False,7547
15248,Уточнить информацию у коллег из техподдержки.,False,7548
15249,Завести карточку клиента в сторонней учётной системе.,False,7548
15250,Уточнить сроки выполнения у технического отдела.,False,7549
15251,Проверить доступ клиента к панели управления.,False,7549
15252,Выполнить тестовую регистрацию домена.,False,7549
15253,Отправить уведомление о продлении хостинга.,False,7549
15254,Проверить наличие активной учётной записи клиента в базе.,False,7550
15255,Создать черновик инструкции на основе обращения.,False,7550
15256,Перепроверить логи на наличие ошибок входа клиента.,True,7550
15257,Оценить техническую сложность обращения.,False,7551
15258,Проверить успешность привязки домена.,True,7551
15259,Уточнить информацию у коллег из техподдержки.,True,7554
15260,Завести карточку клиента в сторонней учётной системе.,True,7555
15261,Добавить напоминание о повторной связи.,True,7555
15262,Проверить шаблон ответа перед отправкой клиенту.,False,7555
15263,Обновить статус подзадачи в системе.,True,7555
15264,Уточнить детали обращения через внутренний чат.,True,7556
15265,Проверить доступ клиента к панели управления.,True,7557
15266,Проверить наличие активной учётной записи клиента в базе.,False,7557
15267,Выполнить тестовую регистрацию домена.,True,7557
15268,Оценить техническую сложность обращения.,True,7557
15269,Проверить наличие активной учётной записи клиента в базе.,True,7558
15270,Сверить данные клиента с оформленным заказом.,True,7559
15271,Подтвердить активацию тарифа по email.,False,7559
15272,Выполнить тестовую регистрацию домена.,False,7560
15273,Проверить доступ клиента к панели управления.,False,7560
15274,Связаться с клиентом для подтверждения решения.,True,7560
15275,Назначить ответственное лицо за выполнение задачи.,False,7560
15276,Завести карточку клиента в сторонней учётной системе.,True,7561
15277,Отправить уведомление о продлении хостинга.,False,7561
15278,Добавить напоминание о повторной связи.,False,7561
15279,Выполнить тестовую регистрацию домена.,True,7562
15280,Уточнить информацию у коллег из техподдержки.,False,7562
15281,Перепроверить логи на наличие ошибок входа клиента.,True,7562
15282,Проверить шаблон ответа перед отправкой клиенту.,True,7562
15283,Выполнить тестовую регистрацию домена.,False,7563
15284,Проверить шаблон ответа перед отправкой клиенту.,False,7563
15285,Проверить доступ клиента к панели управления.,False,7563
15286,Перепроверить логи на наличие ошибок входа клиента.,False,7563
15287,Зарегистрировать новое обращение в трекере.,False,7564
15288,Проверить наличие активной учётной записи клиента в базе.,False,7564
15289,Отметить прогресс в CRM.,True,7564
15290,Добавить напоминание о повторной связи.,False,7564
15291,Отправить уведомление о продлении хостинга.,False,7565
15292,Обновить статус подзадачи в системе.,True,7565
15293,Уточнить детали обращения через внутренний чат.,True,7567
15294,Зафиксировать результаты тестирования сервиса.,False,7568
15295,Приложить скриншоты к заявке клиента.,False,7570
15296,Перепроверить логи на наличие ошибок входа клиента.,False,7570
15297,Выполнить тестовую регистрацию домена.,True,7570
15298,Зарегистрировать новое обращение в трекере.,False,7570
15299,Уточнить детали обращения через внутренний чат.,False,7571
15300,Зарегистрировать новое обращение в трекере.,True,7571
15301,Назначить ответственное лицо за выполнение задачи.,True,7571
15302,Уточнить детали обращения через внутренний чат.,False,7572
15303,Зафиксировать результаты тестирования сервиса.,True,7575
15304,Уточнить сроки выполнения у технического отдела.,True,7575
15305,Завести карточку клиента в сторонней учётной системе.,False,7575
15306,Назначить ответственное лицо за выполнение задачи.,False,7575
15307,Проверить успешность привязки домена.,True,7576
15308,Отправить уведомление о продлении хостинга.,False,7576
15309,Проверить наличие активной учётной записи клиента в базе.,False,7576
15310,Проверить успешность привязки домена.,True,7577
15311,Добавить примечание в CRM о ходе обращения.,True,7579
15312,Отметить прогресс в CRM.,False,7579
15313,Завести карточку клиента в сторонней учётной системе.,False,7579
15314,Назначить ответственное лицо за выполнение задачи.,True,7579
15315,Назначить ответственное лицо за выполнение задачи.,False,7580
15316,Подтвердить активацию тарифа по email.,False,7580
15317,Проверить почтовый SPF-запись клиента.,False,7580
15318,Зафиксировать результаты тестирования сервиса.,False,7581
15319,Назначить ответственное лицо за выполнение задачи.,True,7581
15320,Зарегистрировать новое обращение в трекере.,True,7581
15321,Перепроверить логи на наличие ошибок входа клиента.,True,7581
15322,Связаться с клиентом для подтверждения решения.,False,7582
15323,Назначить ответственное лицо за выполнение задачи.,False,7582
15324,Завести карточку клиента в сторонней учётной системе.,False,7585
15325,Уточнить сроки выполнения у технического отдела.,True,7585
15326,Проверить шаблон ответа перед отправкой клиенту.,False,7585
15327,Уточнить детали обращения через внутренний чат.,True,7587
15328,Зафиксировать результаты тестирования сервиса.,False,7587
15329,Завести карточку клиента в сторонней учётной системе.,False,7587
15330,Выполнить тестовую регистрацию домена.,True,7588
15331,Выполнить тестовую регистрацию домена.,False,7589
15332,Подтвердить активацию тарифа по email.,False,7590
15333,Уточнить сроки выполнения у технического отдела.,False,7591
15334,Сверить данные клиента с оформленным заказом.,True,7591
15335,Уточнить информацию у коллег из техподдержки.,False,7591
15336,Приложить скриншоты к заявке клиента.,True,7591
15337,Зафиксировать результаты тестирования сервиса.,True,7592
15338,Уточнить сроки выполнения у технического отдела.,False,7592
15339,Обновить статус подзадачи в системе.,False,7592
15340,Добавить напоминание о повторной связи.,False,7593
15341,Связаться с клиентом для подтверждения решения.,False,7593
15342,Зарегистрировать новое обращение в трекере.,True,7594
15343,Проверить наличие активной учётной записи клиента в базе.,False,7594
15344,Проверить почтовый SPF-запись клиента.,False,7594
15345,Подтвердить активацию тарифа по email.,False,7595
15346,Уточнить сроки выполнения у технического отдела.,True,7595
15347,Проверить наличие активной учётной записи клиента в базе.,False,7595
15348,Завести карточку клиента в сторонней учётной системе.,False,7596
15349,Проверить успешность привязки домена.,True,7596
15350,Выполнить тестовую регистрацию домена.,False,7596
15351,Выполнить тестовую регистрацию домена.,True,7598
15352,Обновить статус подзадачи в системе.,True,7599
15353,Связаться с клиентом для подтверждения решения.,False,7599
15354,Назначить ответственное лицо за выполнение задачи.,True,7600
15355,Приложить скриншоты к заявке клиента.,False,7600
15356,Зафиксировать результаты тестирования сервиса.,True,7600
15357,Проверить наличие активной учётной записи клиента в базе.,True,7600
15358,Создать черновик инструкции на основе обращения.,False,7601
15359,Оценить техническую сложность обращения.,True,7601
15360,Проверить шаблон ответа перед отправкой клиенту.,False,7602
15361,Проверить успешность привязки домена.,True,7603
15362,Оценить техническую сложность обращения.,True,7604
15363,Назначить ответственное лицо за выполнение задачи.,False,7604
15364,Проверить доступ клиента к панели управления.,False,7605
